term,date,volume
attention economy,2026-01-21,0.7713
attention economy,2026-01-22,0.7693
attention economy,2026-01-23,0.8413
attention economy,2026-01-24,0.6555
attention economy,2026-01-25,0.7851
attention economy,2026-01-26,0.8082
attention economy,2026-01-27,0.8169
attention economy,2026-01-28,0.7845
attention economy,2026-01-29,0.6549
attention economy,2026-01-30,0.7302
attention economy,2026-01-31,0.5764
attention economy,2026-02-01,0.6629
attention economy,2026-02-02,0.6831
attention economy,2026-02-03,0.7635
attention economy,2026-02-04,0.653
attention economy,2026-02-05,0.6537
attention economy,2026-02-06,0.7362
attention economy,2026-02-07,0.635
attention economy,2026-02-08,0.6548
attention economy,2026-02-09,0.7403
attention economy,2026-02-10,0.6613
attention economy,2026-02-11,0.6239
attention economy,2026-02-12,0.5826
attention economy,2026-02-13,0.646
attention economy,2026-02-14,0.6361
attention economy,2026-02-15,0.5769
attention economy,2026-02-16,0.5128
attention economy,2026-02-17,0.5046
attention economy,2026-02-18,0.4119
attention economy,2026-02-19,0.4537
attention economy,2026-02-20,0.4561
attention economy,2026-02-21,0.4828
attention economy,2026-02-22,0.5553
attention economy,2026-02-23,0.5146
attention economy,2026-02-24,0.7343
attention economy,2026-02-25,0.8329
attention economy,2026-02-26,0.6406
attention economy,2026-02-27,0.6846
attention economy,2026-02-28,0.4105
attention economy,2026-03-01,0.5684
attention economy,2026-03-02,0.7078
attention economy,2026-03-03,0.6433
attention economy,2026-03-04,0.8638
attention economy,2026-03-05,0.7509
attention economy,2026-03-06,0.9
attention economy,2026-03-07,0.8114
attention economy,2026-03-08,0.745
attention economy,2026-03-09,0.8927
attention economy,2026-03-10,0.8821
attention economy,2026-03-11,0.8863
attention economy,2026-03-12,0.8261
attention economy,2026-03-13,0.7798
attention economy,2026-03-14,0.6821
attention economy,2026-03-15,0.7737
attention economy,2026-03-16,0.7523
attention economy,2026-03-17,0.7342
attention economy,2026-03-18,0.7145
attention economy,2026-03-19,0.779
attention economy,2026-03-20,0.7637
attention economy,2026-03-21,0.648
attention economy,2026-03-22,0.7086
attention economy,2026-03-23,0.7596
attention economy,2026-03-24,0.7129
attention economy,2026-03-25,0.7348
attention economy,2026-03-26,0.9191
attention economy,2026-03-27,0.6859
attention economy,2026-03-28,0.8267
attention economy,2026-03-29,0.8041
attention economy,2026-03-30,0.8951
attention economy,2026-03-31,1.0335
TikTok,2023-10-01,0.2441
TikTok,2023-10-02,0.3917
TikTok,2023-10-03,0.4786
TikTok,2023-10-04,0.4151
TikTok,2023-10-05,0.3337
TikTok,2023-10-06,0.2958
TikTok,2023-10-07,0.2888
TikTok,2023-10-08,0.2231
TikTok,2023-10-09,0.3679
TikTok,2023-10-10,0.3712
TikTok,2023-10-11,0.5263
TikTok,2023-10-12,0.6475
TikTok,2023-10-13,0.4269
TikTok,2023-10-14,0.3588
TikTok,2023-10-15,0.304
TikTok,2023-10-16,0.4585
TikTok,2023-10-17,0.3448
TikTok,2023-10-18,0.4691
TikTok,2023-10-19,0.314
TikTok,2023-10-20,0.3645
TikTok,2023-10-21,0.2668
TikTok,2023-10-22,0.2071
TikTok,2023-10-23,0.3334
TikTok,2023-10-24,0.5398
TikTok,2023-10-25,0.4012
TikTok,2023-10-26,0.4133
TikTok,2023-10-27,0.4547
TikTok,2023-10-28,0.3227
TikTok,2023-10-29,0.2923
TikTok,2023-10-30,0.2785
TikTok,2023-10-31,0.362
TikTok,2023-11-01,0.3464
TikTok,2023-11-02,0.3451
TikTok,2023-11-03,0.3379
TikTok,2023-11-04,0.2989
TikTok,2023-11-05,0.2407
TikTok,2023-11-06,0.2808
TikTok,2023-11-07,0.3637
TikTok,2023-11-08,0.4108
TikTok,2023-11-09,0.6793
TikTok,2023-11-10,0.4335
TikTok,2023-11-11,0.4564
TikTok,2023-11-12,0.4021
TikTok,2023-11-13,0.3597
TikTok,2023-11-14,0.4922
TikTok,2023-11-15,0.4387
TikTok,2023-11-16,0.3914
TikTok,2023-11-17,0.5764
TikTok,2023-11-18,0.4698
TikTok,2023-11-19,0.2234
TikTok,2023-11-20,0.4918
TikTok,2023-11-21,0.4377
TikTok,2023-11-22,0.3817
TikTok,2023-11-23,0.2502
TikTok,2023-11-24,0.287
TikTok,2023-11-25,0.2016
TikTok,2023-11-26,0.2674
TikTok,2023-11-27,0.482
TikTok,2023-11-28,0.387
TikTok,2023-11-29,0.3682
TikTok,2023-11-30,0.3705
TikTok,2023-12-01,0.4767
TikTok,2023-12-02,0.2766
TikTok,2023-12-03,0.2954
TikTok,2023-12-04,0.3093
TikTok,2023-12-05,0.475
TikTok,2023-12-06,0.3822
TikTok,2023-12-07,0.3797
TikTok,2023-12-08,0.3123
TikTok,2023-12-09,0.267
TikTok,2023-12-10,0.2896
TikTok,2023-12-11,0.4392
TikTok,2023-12-12,0.5115
TikTok,2023-12-13,0.4236
TikTok,2023-12-14,0.3849
TikTok,2023-12-15,0.4354
TikTok,2023-12-16,0.2665
TikTok,2023-12-17,0.3002
TikTok,2023-12-18,0.3846
TikTok,2023-12-19,0.5201
TikTok,2023-12-20,0.6217
TikTok,2023-12-21,0.5498
TikTok,2023-12-22,0.3514
TikTok,2023-12-23,0.2836
TikTok,2023-12-24,0.2162
TikTok,2023-12-25,0.2024
TikTok,2023-12-26,0.4874
TikTok,2023-12-27,0.423
TikTok,2023-12-28,0.4396
TikTok,2023-12-29,0.4762
TikTok,2023-12-30,0.2954
TikTok,2023-12-31,0.2337
TikTok,2024-01-01,0.2949
TikTok,2024-01-02,0.3087
TikTok,2024-01-03,0.3362
TikTok,2024-01-04,0.4024
TikTok,2024-01-05,0.5246
TikTok,2024-01-06,0.5213
TikTok,2024-01-07,0.2515
TikTok,2024-01-08,0.3543
TikTok,2024-01-09,0.4371
TikTok,2024-01-10,0.3864
TikTok,2024-01-11,0.3084
TikTok,2024-01-12,0.2962
TikTok,2024-01-13,0.2604
TikTok,2024-01-14,0.244
TikTok,2024-01-15,0.3219
TikTok,2024-01-16,0.3047
TikTok,2024-01-17,0.3806
TikTok,2024-01-18,0.5954
TikTok,2024-01-19,0.5189
TikTok,2024-01-20,0.3859
TikTok,2024-01-21,0.6439
TikTok,2024-01-22,0.5418
TikTok,2024-01-23,0.6455
TikTok,2024-01-24,0.3947
TikTok,2024-01-25,0.5031
TikTok,2024-01-26,0.4411
TikTok,2024-01-27,0.3653
TikTok,2024-01-28,0.3541
TikTok,2024-01-29,0.4279
TikTok,2024-01-30,0.642
TikTok,2024-01-31,0.6913
TikTok,2024-02-01,0.7696
TikTok,2024-02-02,0.6101
TikTok,2024-02-03,0.3873
TikTok,2024-02-04,0.3875
TikTok,2024-02-05,0.5137
TikTok,2024-02-06,0.4316
TikTok,2024-02-07,0.3848
TikTok,2024-02-08,0.4943
TikTok,2024-02-09,0.5284
TikTok,2024-02-10,0.3421
TikTok,2024-02-11,0.3858
TikTok,2024-02-12,0.565
TikTok,2024-02-13,0.6143
TikTok,2024-02-14,0.6449
TikTok,2024-02-15,0.5934
TikTok,2024-02-16,0.5552
TikTok,2024-02-17,0.3674
TikTok,2024-02-18,0.2198
TikTok,2024-02-19,0.4066
TikTok,2024-02-20,0.3857
TikTok,2024-02-21,0.3356
TikTok,2024-02-22,0.3816
TikTok,2024-02-23,0.3288
TikTok,2024-02-24,0.26
TikTok,2024-02-25,0.2244
TikTok,2024-02-26,0.4021
TikTok,2024-02-27,0.4219
TikTok,2024-02-28,0.4155
TikTok,2024-02-29,0.5288
TikTok,2024-03-01,0.4512
TikTok,2024-03-02,0.5547
TikTok,2024-03-03,0.3886
TikTok,2024-03-04,0.4107
TikTok,2024-03-05,0.493
TikTok,2024-03-06,0.451
TikTok,2024-03-07,0.4112
TikTok,2024-03-08,0.5096
TikTok,2024-03-09,0.4895
TikTok,2024-03-10,0.3848
TikTok,2024-03-11,0.5802
TikTok,2024-03-12,0.6485
TikTok,2024-03-13,0.9574
TikTok,2024-03-14,1.0461
TikTok,2024-03-15,0.6454
TikTok,2024-03-16,0.6332
TikTok,2024-03-17,0.3967
TikTok,2024-03-18,0.4356
TikTok,2024-03-19,0.5201
TikTok,2024-03-20,0.5857
TikTok,2024-03-21,0.4368
TikTok,2024-03-22,0.6809
TikTok,2024-03-23,0.295
TikTok,2024-03-24,0.2963
TikTok,2024-03-25,0.5031
TikTok,2024-03-26,0.3953
TikTok,2024-03-27,0.3655
TikTok,2024-03-28,0.3969
TikTok,2024-03-29,0.4478
TikTok,2024-03-30,0.3334
TikTok,2024-03-31,0.2845
TikTok,2024-04-01,0.5078
TikTok,2024-04-02,0.5729
TikTok,2024-04-03,0.4343
TikTok,2024-04-04,0.4473
TikTok,2024-04-05,0.3182
TikTok,2024-04-06,0.2751
TikTok,2024-04-07,0.319
TikTok,2024-04-08,0.3913
TikTok,2024-04-09,0.6598
TikTok,2024-04-10,0.4515
TikTok,2024-04-11,0.3979
TikTok,2024-04-12,0.4674
TikTok,2024-04-13,0.2052
TikTok,2024-04-14,0.333
TikTok,2024-04-15,0.2826
TikTok,2024-04-16,0.4716
TikTok,2024-04-17,0.4994
TikTok,2024-04-18,0.4455
TikTok,2024-04-19,0.6163
TikTok,2024-04-20,0.9142
TikTok,2024-04-21,0.5276
TikTok,2024-04-22,0.5257
TikTok,2024-04-23,0.5718
TikTok,2024-04-24,1.1572
TikTok,2024-04-25,0.5416
TikTok,2024-04-26,0.5999
TikTok,2024-04-27,0.4201
TikTok,2024-04-28,0.2638
TikTok,2024-04-29,0.5188
TikTok,2024-04-30,0.4114
TikTok,2024-05-01,0.5165
TikTok,2024-05-02,0.647
TikTok,2024-05-03,0.4862
TikTok,2024-05-04,0.2997
TikTok,2024-05-05,0.4267
TikTok,2024-05-06,0.4467
TikTok,2024-05-07,0.6308
TikTok,2024-05-08,0.4924
TikTok,2024-05-09,0.4346
TikTok,2024-05-10,0.5107
TikTok,2024-05-11,0.3528
TikTok,2024-05-12,0.2559
TikTok,2024-05-13,0.4448
TikTok,2024-05-14,0.4773
TikTok,2024-05-15,0.4897
TikTok,2024-05-16,0.4397
TikTok,2024-05-17,0.3403
TikTok,2024-05-18,0.2752
TikTok,2024-05-19,0.2299
TikTok,2024-05-20,0.3517
TikTok,2024-05-21,0.4562
TikTok,2024-05-22,0.4599
TikTok,2024-05-23,0.3548
TikTok,2024-05-24,0.3351
TikTok,2024-05-25,0.2405
TikTok,2024-05-26,0.2107
TikTok,2024-05-27,0.2605
TikTok,2024-05-28,0.3691
TikTok,2024-05-29,0.4049
TikTok,2024-05-30,0.5006
TikTok,2024-05-31,0.4087
TikTok,2024-06-01,0.3176
TikTok,2024-06-02,0.462
TikTok,2024-06-03,0.402
TikTok,2024-06-04,0.3769
TikTok,2024-06-05,0.5925
TikTok,2024-06-06,0.392
TikTok,2024-06-07,0.4111
TikTok,2024-06-08,0.3695
TikTok,2024-06-09,0.2406
TikTok,2024-06-10,0.4605
TikTok,2024-06-11,0.332
TikTok,2024-06-12,0.5965
TikTok,2024-06-13,0.7001
TikTok,2024-06-14,0.3757
TikTok,2024-06-15,0.5808
TikTok,2024-06-16,0.3541
TikTok,2024-06-17,0.5481
TikTok,2024-06-18,0.5575
TikTok,2024-06-19,0.3623
TikTok,2024-06-20,0.3946
TikTok,2024-06-21,0.5348
TikTok,2024-06-22,0.3002
TikTok,2024-06-23,0.2563
TikTok,2024-06-24,0.5184
TikTok,2024-06-25,0.3993
TikTok,2024-06-26,0.3451
TikTok,2024-06-27,0.3609
TikTok,2024-06-28,0.5344
TikTok,2024-06-29,0.4037
TikTok,2024-06-30,0.6571
TikTok,2024-07-01,0.5878
TikTok,2024-07-02,0.5279
TikTok,2024-07-03,0.5111
TikTok,2024-07-04,0.3213
TikTok,2024-07-05,0.368
TikTok,2024-07-06,0.3018
TikTok,2024-07-07,0.2391
TikTok,2024-07-08,0.3178
TikTok,2024-07-09,0.4601
TikTok,2024-07-10,0.4622
TikTok,2024-07-11,0.3354
TikTok,2024-07-12,0.4271
TikTok,2024-07-13,0.2758
TikTok,2024-07-14,0.3391
TikTok,2024-07-15,0.4878
TikTok,2024-07-16,0.5072
TikTok,2024-07-17,0.4293
TikTok,2024-07-18,0.3745
TikTok,2024-07-19,0.3735
TikTok,2024-07-20,0.249
TikTok,2024-07-21,0.2046
TikTok,2024-07-22,0.2814
TikTok,2024-07-23,0.4874
TikTok,2024-07-24,0.4959
TikTok,2024-07-25,0.5425
TikTok,2024-07-26,0.4739
TikTok,2024-07-27,0.4769
TikTok,2024-07-28,0.3589
TikTok,2024-07-29,0.5562
TikTok,2024-07-30,0.4865
TikTok,2024-07-31,0.5297
TikTok,2024-08-01,0.4233
TikTok,2024-08-02,0.5243
TikTok,2024-08-03,0.5434
TikTok,2024-08-04,0.4483
TikTok,2024-08-05,0.5413
TikTok,2024-08-06,0.4578
TikTok,2024-08-07,0.5219
TikTok,2024-08-08,0.5203
TikTok,2024-08-09,0.4332
TikTok,2024-08-10,0.328
TikTok,2024-08-11,0.322
TikTok,2024-08-12,0.3981
TikTok,2024-08-13,0.5067
TikTok,2024-08-14,0.5075
TikTok,2024-08-15,0.5621
TikTok,2024-08-16,0.6675
TikTok,2024-08-17,0.312
TikTok,2024-08-18,0.3563
TikTok,2024-08-19,0.4499
TikTok,2024-08-20,0.7038
TikTok,2024-08-21,0.4471
TikTok,2024-08-22,0.5683
TikTok,2024-08-23,0.6087
TikTok,2024-08-24,0.3161
TikTok,2024-08-25,0.4458
TikTok,2024-08-26,0.3352
TikTok,2024-08-27,0.4658
TikTok,2024-08-28,0.5048
TikTok,2024-08-29,0.5569
TikTok,2024-08-30,0.5365
TikTok,2024-08-31,0.3486
TikTok,2024-09-01,0.2835
TikTok,2024-09-02,0.3118
TikTok,2024-09-03,0.485
TikTok,2024-09-04,0.4802
TikTok,2024-09-05,0.3998
TikTok,2024-09-06,0.3691
TikTok,2024-09-07,0.2942
TikTok,2024-09-08,0.3741
TikTok,2024-09-09,0.4715
TikTok,2024-09-10,0.4904
TikTok,2024-09-11,0.4444
TikTok,2024-09-12,0.3726
TikTok,2024-09-13,0.442
TikTok,2024-09-14,0.2471
TikTok,2024-09-15,0.2944
TikTok,2024-09-16,0.6103
TikTok,2024-09-17,0.6414
TikTok,2024-09-18,0.518
TikTok,2024-09-19,0.4276
TikTok,2024-09-20,0.4192
TikTok,2024-09-21,0.263
TikTok,2024-09-22,0.2965
TikTok,2024-09-23,0.3727
TikTok,2024-09-24,0.4104
TikTok,2024-09-25,0.3781
TikTok,2024-09-26,0.454
TikTok,2024-09-27,0.4034
TikTok,2024-09-28,0.2368
TikTok,2024-09-29,0.3331
TikTok,2024-09-30,0.4963
TikTok,2024-10-01,0.397
TikTok,2024-10-02,0.4356
TikTok,2024-10-03,0.494
TikTok,2024-10-04,0.4299
TikTok,2024-10-05,0.3129
TikTok,2024-10-06,0.2844
TikTok,2024-10-07,0.5876
TikTok,2024-10-08,0.5379
TikTok,2024-10-09,0.4363
TikTok,2024-10-10,0.4399
TikTok,2024-10-11,0.6492
TikTok,2024-10-12,0.4165
TikTok,2024-10-13,0.4082
TikTok,2024-10-14,0.3416
TikTok,2024-10-15,0.4053
TikTok,2024-10-16,0.4582
TikTok,2024-10-17,0.4326
TikTok,2024-10-18,0.3838
TikTok,2024-10-19,0.344
TikTok,2024-10-20,0.2701
TikTok,2024-10-21,0.2905
TikTok,2024-10-22,0.3939
TikTok,2024-10-23,0.3639
TikTok,2024-10-24,0.3629
TikTok,2024-10-25,0.4064
TikTok,2024-10-26,0.2847
TikTok,2024-10-27,0.4613
TikTok,2024-10-28,0.3767
TikTok,2024-10-29,0.5373
TikTok,2024-10-30,0.5252
TikTok,2024-10-31,0.5301
TikTok,2024-11-01,0.5392
TikTok,2024-11-02,0.3489
TikTok,2024-11-03,0.347
TikTok,2024-11-04,0.4236
TikTok,2024-11-05,0.4008
TikTok,2024-11-06,0.3256
TikTok,2024-11-07,0.6129
TikTok,2024-11-08,0.5381
TikTok,2024-11-09,0.3427
TikTok,2024-11-10,0.2265
TikTok,2024-11-11,0.3168
TikTok,2024-11-12,0.5573
TikTok,2024-11-13,0.5737
TikTok,2024-11-14,0.5617
TikTok,2024-11-15,0.4298
TikTok,2024-11-16,0.3087
TikTok,2024-11-17,0.2855
TikTok,2024-11-18,0.4877
TikTok,2024-11-19,0.5878
TikTok,2024-11-20,0.4688
TikTok,2024-11-21,0.5199
TikTok,2024-11-22,0.3792
TikTok,2024-11-23,0.3668
TikTok,2024-11-24,0.3215
TikTok,2024-11-25,0.528
TikTok,2024-11-26,0.4094
TikTok,2024-11-27,0.456
TikTok,2024-11-28,0.4994
TikTok,2024-11-29,0.4377
TikTok,2024-11-30,0.4152
TikTok,2024-12-01,0.3872
TikTok,2024-12-02,0.433
TikTok,2024-12-03,0.4438
TikTok,2024-12-04,0.5453
TikTok,2024-12-05,0.4155
TikTok,2024-12-06,0.6836
TikTok,2024-12-07,0.5591
TikTok,2024-12-08,0.3431
TikTok,2024-12-09,0.6137
TikTok,2024-12-10,0.4462
TikTok,2024-12-11,0.3644
TikTok,2024-12-12,0.4946
TikTok,2024-12-13,0.5183
TikTok,2024-12-14,0.3976
TikTok,2024-12-15,0.2429
TikTok,2024-12-16,0.635
TikTok,2024-12-17,0.5434
TikTok,2024-12-18,0.6477
TikTok,2024-12-19,0.4766
TikTok,2024-12-20,0.4089
TikTok,2024-12-21,0.4038
TikTok,2024-12-22,0.3827
TikTok,2024-12-23,0.4341
TikTok,2024-12-24,0.2948
TikTok,2024-12-25,0.2957
TikTok,2024-12-26,0.309
TikTok,2024-12-27,0.3448
TikTok,2024-12-28,0.5406
TikTok,2024-12-29,0.2654
TikTok,2024-12-30,0.3801
TikTok,2024-12-31,0.5461
TikTok,2025-01-01,0.3628
TikTok,2025-01-02,0.4475
TikTok,2025-01-03,0.3907
TikTok,2025-01-04,0.3529
TikTok,2025-01-05,0.3209
TikTok,2025-01-06,0.4757
TikTok,2025-01-07,0.4477
TikTok,2025-01-08,0.555
TikTok,2025-01-09,0.4405
TikTok,2025-01-10,0.6513
TikTok,2025-01-11,0.5285
TikTok,2025-01-12,0.292
TikTok,2025-01-13,0.4635
TikTok,2025-01-14,0.6503
TikTok,2025-01-15,0.5908
TikTok,2025-01-16,0.6886
TikTok,2025-01-17,1.3455
TikTok,2025-01-18,1.2488
TikTok,2025-01-19,2.1225
TikTok,2025-01-20,1.3735
TikTok,2025-01-21,1.1857
TikTok,2025-01-22,0.7803
TikTok,2025-01-23,0.5338
TikTok,2025-01-24,0.455
TikTok,2025-01-25,0.4708
TikTok,2025-01-26,0.4551
TikTok,2025-01-27,0.4537
TikTok,2025-01-28,0.7092
TikTok,2025-01-29,0.457
TikTok,2025-01-30,0.5091
TikTok,2025-01-31,0.5151
TikTok,2025-02-01,0.2923
TikTok,2025-02-02,0.3207
TikTok,2025-02-03,0.4508
TikTok,2025-02-04,0.4983
TikTok,2025-02-05,0.4399
TikTok,2025-02-06,0.363
TikTok,2025-02-07,0.37
TikTok,2025-02-08,0.3179
TikTok,2025-02-09,0.3634
TikTok,2025-02-10,0.3085
TikTok,2025-02-11,0.4198
TikTok,2025-02-12,0.3536
TikTok,2025-02-13,0.2801
TikTok,2025-02-14,0.5666
TikTok,2025-02-15,0.3789
TikTok,2025-02-16,0.2409
TikTok,2025-02-17,0.249
TikTok,2025-02-18,0.3955
TikTok,2025-02-19,0.4651
TikTok,2025-02-20,0.4029
TikTok,2025-02-21,0.3847
TikTok,2025-02-22,0.2941
TikTok,2025-02-23,0.2735
TikTok,2025-02-24,0.3102
TikTok,2025-02-25,0.3478
TikTok,2025-02-26,0.3719
